Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,13873359,2,2,100,219,55,45,50.0,7.0710678119,110,109,109.5,0.7071067812,22,0,4624453.0,7908865.49298792,13756818,49023,13805841,13805841.0,0.0,13805841,13805841,13824336,13824336.0,0.0,13824336,13824336,0,0,0,0,40,40,0.1441611941,0.1441611941,45,110,72.8,33.7520369756,1139.2,0,0,0,0,0,0,0,0,1,91.0,50.0,109.5,40,0,0,0,0,0,2,100,2,219,-1,-1,1,20,49023.0,0.0,49023,49023,13756818.0,0.0,13756818,13756818,BENIGN
389,517,11,4,172,326,79,0,15.6363636364,31.4492375973,163,0,81.5,94.1080938779,963249,29013,36.9285714286,31.0643606967,98,1,517,51.7,44.2092247789,128,1,334,111.3333333333,186.7734813439,327,3,0,0,0,0,368,144,21276.5957446808,7736.9439071567,0,163,31.125,57.8606083618,3347.85,0,0,0,1,0,0,0,0,0,33.2,15.6363636364,81.5,368,0,0,0,0,0,11,172,4,326,29200,260,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,112674955,12,12,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,4898911.08695652,5193430.61196354,10205147,34865,112640070,10240006.3636364,16.6148892698,10240036,10239965,112639828,10239984.3636364,4430.7122513818,10249778,10229973,0,0,0,0,384,384,0.106501041,0.106501041,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,384,0,0,0,0,0,12,0,12,0,319,62,0,32,35966.0,2971.249333193,44921,34865,10204040.3636364,2970.5032998716,10205147,10195088,BENIGN
443,1135803,8,6,1502,670,898,0,187.75,337.9056292602,502,0,111.6666666667,202.6876085671,1912,12,87369.4615384615,224239.400162942,830452,32,1135803,162257.571428571,296286.897553063,830452,5328,230731,46146.2,43045.1067625578,99980,271,0,0,0,0,264,200,7.0434749688,5.2826062266,0,898,144.8,273.467731186,74784.6,0,0,0,1,0,0,0,0,0,155.1428571429,187.75,111.6666666667,264,0,0,0,0,0,8,1502,6,670,29200,362,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,10124431,9,9,1068,5996,752,0,118.6666666667,247.6751905218,1713,0,666.2222222222,742.1453324279,697,1,595554.764705882,2422797.12810156,9997277,7,10121960,1265245.0,3528314.38692877,9997277,234,10092215,1261526.875,3530804.20204643,9999728,49,0,0,0,0,296,296,0.8889388451,0.8889388451,0,1713,371.7894736842,595.9150367243,355114.730994152,0,0,0,1,0,0,0,0,1,392.4444444444,118.6666666667,666.2222222222,296,0,0,0,0,0,9,1068,9,5996,29200,57,3,32,124683.0,0.0,124683,124683,9997277.0,0.0,9997277,9997277,BENIGN
53,151634,1,1,55,342,55,55,55.0,0.0,342,342,342.0,0.0,2618,13,151634.0,0.0,151634,151634,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6.5948270177,6.5948270177,55,342,150.6666666667,165.6995272574,27456.3333333333,0,0,0,0,0,0,0,0,1,226.0,55.0,342.0,20,0,0,0,0,0,1,55,1,342,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,133281,7,9,963,625,682,0,137.5714285714,254.3435060064,439,0,69.4444444444,143.3545526929,11914,120,8885.4,17774.6203206386,43272,1,87446,14574.3333333333,22282.1957954477,43365,150,90009,11251.125,19935.964948071,43546,1,0,0,0,0,232,296,52.5206143411,67.5265041529,0,682,93.4117647059,190.4097748356,36255.8823529412,0,0,0,1,0,0,0,0,1,99.25,137.5714285714,69.4444444444,232,0,0,0,0,0,7,963,9,625,29200,5043,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,102800104,2,2,110,224,68,42,55.0,18.3847763109,119,105,112.0,9.8994949366,3,0,34266701.3333333,59207522.996394,102633660,82051,102718053,102718053.0,0.0,102718053,102718053,102715711,102715711.0,0.0,102715711,102715711,0,0,0,0,52,52,0.0194552332,0.0194552332,42,119,75.2,35.5766777538,1265.7,0,0,0,0,0,0,0,0,1,94.0,55.0,112.0,52,0,0,0,0,0,2,110,2,224,-1,-1,1,20,84393.0,0.0,84393,84393,102633660.0,0.0,102633660,102633660,BENIGN
53,46406690,2,2,139,283,81,58,69.5,16.2634559673,209,74,141.5,95.4594154602,9,0,15468896.6666667,26719208.7742961,46321575,25316,46346891,46346891.0,0.0,46346891,46346891,46381374,46381374.0,0.0,46381374,46381374,0,0,0,0,52,40,0.0430972345,0.0430972345,58,209,100.6,61.3212850485,3760.3,0,0,0,0,0,0,0,0,1,125.75,69.5,141.5,52,0,0,0,0,0,2,139,2,283,-1,-1,1,20,25316.0,0.0,25316,25316,46321575.0,0.0,46321575,46321575,BENIGN
443,99509,10,5,1046,1215,805,0,104.6,250.3003529096,1077,0,243.0,470.0340413204,22721,150,7107.7857142857,13484.5287711999,32073,3,99509,11056.5555555556,16079.8335743184,33053,48,66444,16611.0,18339.3617300785,32557,311,0,0,0,0,332,168,100.4934227055,50.2467113527,0,1077,141.3125,319.6591348609,102181.9625,0,0,0,1,0,0,0,0,0,150.7333333333,104.6,243.0,332,0,0,0,0,0,10,1046,5,1215,65535,63,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,83081,1,1,48,112,48,48,48.0,0.0,112,112,112.0,0.0,1925,24,83081.0,0.0,83081,83081,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,12.0364463596,12.0364463596,48,112,69.3333333333,36.9504172281,1365.3333333333,0,0,0,0,0,0,0,0,1,104.0,48.0,112.0,20,0,0,0,0,0,1,48,1,112,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,42928248,13,7,1045,3297,565,0,80.3846153846,164.421986801,1529,0,471.0,701.5767955114,101,0,2259381.47368421,9814612.80185545,42788633,2,42928248,3577354.0,12348356.6094502,42788633,2,116140,19356.6666666667,23416.8925151623,56371,50,0,0,0,0,428,232,0.3028309005,0.1630627926,0,1529,206.7619047619,448.1519725229,200840.19047619,0,0,0,1,0,0,0,0,0,217.1,80.3846153846,471.0,428,0,0,0,0,0,13,1045,7,3297,65535,974,6,32,139520.0,0.0,139520,139520,42788633.0,0.0,42788633,42788633,BENIGN
53,23446,1,1,85,213,85,85,85.0,0.0,213,213,213.0,0.0,12710,85,23446.0,0.0,23446,23446,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,42.6511984987,42.6511984987,85,213,127.6666666667,73.9008344563,5461.3333333333,0,0,0,0,0,0,0,0,1,191.5,85.0,213.0,20,0,0,0,0,0,1,85,1,213,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5687147,3,1,12,0,6,0,4.0,3.4641016151,0,0,0.0,0.0,2,0,1895715.66666667,3209812.92502247,5601763,161,5687147,2843573.5,3900668.99849507,5601763,85384,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5275052676,0.1758350892,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,1339040,41,42,2728,6634,456,0,66.5365853659,110.1299454193,976,0,157.9523809524,319.121427488,6991,61,16329.756097561,106191.832576194,954595,1,1339040,33476.0,159795.423204572,997447,1,384369,9374.8536585366,23966.7185609138,122849,1,0,0,0,0,1328,1360,30.6189508902,31.3657545704,0,976,111.4523809524,241.6427914691,58391.2386689616,0,0,0,1,0,0,0,0,1,112.7951807229,66.5365853659,157.9523809524,1328,0,0,0,0,0,41,2728,42,6634,29200,243,24,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,92,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,130434,21739,92.0,0.0,92,92,92,92.0,0.0,92,92,0,0.0,0.0,0,0,0,0,0,0,40,0,21739.1304347826,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,187,2,2,68,250,34,34,34.0,0.0,125,125,125.0,0.0,1700534,21390,62.3333333333,67.3226064063,136,4,4,4.0,0.0,4,4,47,47.0,0.0,47,47,0,0,0,0,64,64,10695.1871657754,10695.1871657754,34,125,70.4,49.842752733,2484.3,0,0,0,0,0,0,0,0,1,88.0,34.0,125.0,64,0,0,0,0,0,2,68,2,250,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5873747,3,1,12,0,6,0,4.0,3.4641016151,0,0,0.0,0.0,2,0,1957915.66666667,3317547.85614938,5788373,11,5873747,2936873.5,4032629.2660001,5788373,85374,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5107472283,0.1702490761,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,91282,3,2,432,656,426,0,144.0,244.2375892446,654,2,328.0,461.0336213336,11919,54,22820.5,15206.7652159601,32712,146,61897,30948.5,2493.965617245,32712,29185,62243,62243.0,0.0,62243,62243,0,0,0,0,72,44,32.8651870029,21.9101246686,0,654,181.3333333333,287.0335636588,82388.2666666667,0,0,0,1,0,0,0,0,0,217.6,144.0,328.0,72,0,0,0,0,0,3,432,2,656,8192,16384,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115226156,36,44,928,51836,382,0,25.7777777778,71.9452613792,2920,0,1178.0909090909,952.6559157791,457,0,1458558.93670886,3498560.67039498,10012894,0,115226156,3292175.88571428,4689314.28895992,10032929,3,110381468,2567010.88372093,4422840.01886734,10032993,48,0,0,0,0,732,1024,0.3124290634,0.3818577442,0,2920,651.4074074074,907.789468679,824081.719444445,0,0,0,1,0,0,0,0,1,659.55,25.7777777778,1178.0909090909,732,0,0,0,0,0,36,928,44,51836,8192,980,35,20,36997.1818181818,56087.1713314519,206106,19941,9997671.27272727,16639.9343694073,10012894,9949660,BENIGN
80,1,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,12000000,2000000,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1000000.0,1000000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,1,6,1,6,256,115,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,2156476,5,5,392,1008,380,0,78.4,168.6262138578,498,0,201.6,270.5860306816,649,4,239608.444444444,605717.135038937,1845841,26,310635,77658.75,117239.885085736,250385,184,2105843,526460.75,884016.109733443,1845867,911,0,0,0,0,124,112,2.3185975638,2.3185975638,0,498,127.2727272727,215.0279474436,46237.0181818182,0,0,0,1,0,0,0,0,1,140.0,78.4,201.6,124,0,0,0,0,0,5,392,5,1008,8192,75,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,7698275,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1,0,7698275.0,0.0,7698275,7698275,7698275,7698275.0,0.0,7698275,7698275,0,0.0,0.0,0,0,0,0,0,0,40,0,0.2597984613,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5758394,3,1,12,0,6,0,4.0,3.4641016151,0,0,0.0,0.0,2,0,1919464.66666667,3249162.7049776,5670936,78,5758394,2879197.0,3948115.1564059,5670936,87458,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5209785923,0.1736595308,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,6748197,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1,0,6748197.0,0.0,6748197,6748197,6748197,6748197.0,0.0,6748197,6748197,0,0.0,0.0,0,0,0,0,0,0,40,0,0.2963754615,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1044607,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,11,1,1044607.0,0.0,1044607,1044607,1044607,1044607.0,0.0,1044607,1044607,0,0.0,0.0,0,0,0,0,0,0,40,0,1.9145956326,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,64209,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
137,696,6,6,408,372,68,68,68.0,0.0,62,62,62.0,0.0,1120689,17241,63.2727272727,62.9826816023,220,3,588,117.6,145.992465559,337,3,473,94.6,87.8453186004,210,3,0,0,0,0,120,120,8620.6896551724,8620.6896551724,62,68,65.2307692308,3.11324713,9.6923076923,0,0,0,0,0,0,0,0,1,70.6666666667,68.0,62.0,120,0,0,0,0,0,6,408,6,372,-1,-1,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,61,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,196721,32786,61.0,0.0,61,61,61,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0,0,0,40,0,32786.8852459016,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
137,48,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,2583333,41666,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,64,0,41666.6666666667,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,93.0,62.0,0.0,64,0,0,0,0,0,2,124,0,0,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61401,1,1,54,110,54,54,54.0,0.0,110,110,110.0,0.0,2670,32,61401.0,0.0,61401,61401,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.2863797007,16.2863797007,54,110,72.6666666667,32.3316150746,1045.3333333333,0,0,0,0,0,0,0,0,1,109.0,54.0,110.0,20,0,0,0,0,0,1,54,1,110,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
36198,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,666666,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.666666667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,2,0,0,0,357,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,83117,1,1,42,70,42,42,42.0,0.0,70,70,70.0,0.0,1347,24,83117.0,0.0,83117,83117,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12.0312330811,12.0312330811,42,70,51.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,77.0,42.0,70.0,20,0,0,0,0,0,1,42,1,70,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4905066,6,7,1341,458,761,0,223.5,331.4723216198,251,2,65.4285714286,98.6945745602,366,2,408755.5,1360374.23475798,4727916,3,177147,35429.4,33053.6625852567,71763,110,4852857,808809.5,1929499.93502221,4747032,3,0,0,0,0,132,144,1.2232251309,1.4270959861,0,761,128.5,233.0931639429,54332.4230769231,0,0,0,1,0,0,0,0,1,138.3846153846,223.5,65.4285714286,132,0,0,0,0,0,6,1341,7,458,8192,16742,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,77560,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,1237,25,77560.0,0.0,77560,77560,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,12.8932439402,12.8932439402,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,60936922,14,12,1746,2689,1365,0,124.7142857143,361.5920839355,2212,0,224.0833333333,635.7031122857,72,0,2437476.88,4316148.65575287,10000101,71,60936922,4687455.53846154,5124414.13037472,10050610,371,60886381,5535125.54545455,5182757.99560401,10050775,3697,0,0,0,0,292,324,0.2297457689,0.1969249448,0,2212,164.2592592593,489.7746414732,239879.199430199,0,0,0,1,0,0,0,0,0,170.5769230769,124.7142857143,224.0833333333,292,0,0,0,0,0,14,1746,12,2689,8192,120,13,20,137518.5,212954.984713437,572211,50462,9961780.33333333,83543.2923642986,10000101,9791570,BENIGN
80,119973515,37,21,9665,14946,503,6,261.2162162162,251.8357197256,786,6,711.7142857143,234.6182309321,205,0,2104798.50877193,3050946.40150072,7489417,14839,119922151,3331170.86111111,3272038.36997252,7489417,246948,119921753,5996087.65,2475742.36793299,7736250,14839,1,0,0,0,740,420,0.3084014001,0.1750386325,6,786,425.6610169492,324.5414064316,105327.124488603,0,1,0,0,1,0,0,0,0,433.0,261.2162162162,711.7142857143,740,0,0,0,0,0,37,9665,21,14946,258,1622,36,20,864365.866666667,1589030.29049817,5386995,247398,6983891.0,266410.477015933,7489417,6576749,BENIGN
53,99019,2,2,92,266,46,46,46.0,0.0,133,133,133.0,0.0,3615,40,33006.3333333333,57163.4501612117,99013,2,2,2.0,0.0,2,2,4,4.0,0.0,4,4,0,0,0,0,40,40,20.1981437906,20.1981437906,46,133,80.8,47.6518625029,2270.7,0,0,0,0,0,0,0,0,1,101.0,46.0,133.0,40,0,0,0,0,0,2,92,2,266,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4060695,26,47,742,89967,405,0,28.5384615385,82.3539826696,3634,0,1914.1914893617,1019.1387164681,22338,17,56398.5416666667,465982.7448766,3955268,1,105424,4216.96,7849.1317379695,20507,3,4041109,87850.1956521739,582916.997082799,3955272,3,0,0,0,0,544,952,6.4028448332,11.5743733523,0,3634,1225.7972972973,1221.8981413922,1493035.0679378,0,0,0,1,0,0,0,0,1,1242.5890410959,28.5384615385,1914.1914893617,544,0,0,0,0,0,26,742,47,89967,65535,31,25,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,103601477,18,15,925,18073,357,0,51.3888888889,101.9810471947,3082,0,1204.8666666667,969.5333831036,183,0,3237546.15625,18110972.8852784,102482398,1,103601477,6094204.52941176,24839850.9838645,102482484,1,96671,6905.0714285714,13507.7281154404,35780,4,0,0,0,0,408,312,0.1737426967,0.1447855806,0,3082,558.7647058824,862.4210129427,743770.003565062,0,0,0,1,0,0,0,0,0,575.696969697,51.3888888889,1204.8666666667,408,0,0,0,0,0,18,925,15,18073,65535,292,16,20,1119052.0,0.0,1119052,1119052,102482398.0,0.0,102482398,102482398,BENIGN
51954,275,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,43636,7272,275.0,0.0,275,275,275,275.0,0.0,275,275,0,0.0,0.0,0,0,0,0,0,0,40,0,7272.7272727273,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,135,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,11132051,5,6,589,1007,290,0,117.8,155.8499278152,716,2,167.8333333333,286.4167709242,143,0,1113205.1,3130685.49874384,10009278,4,1122773,280693.25,187044.381746463,379021,183,10758497,2151699.4,4396512.26186011,10009360,4,0,0,0,0,112,124,0.4491535297,0.5389842357,0,716,133.0,220.2176609217,48495.8181818182,0,0,0,1,0,0,0,0,1,145.0909090909,117.8,167.8333333333,112,0,0,0,0,0,5,589,6,1007,8192,16616,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
47732,3,2,0,2071,0,2065,6,1035.5,1455.9328624631,0,0,0.0,0.0,690333333,666666,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.666666667,0.0,6,2065,1378.6666666667,1188.7642042614,1413160.33333333,0,1,0,0,1,0,0,0,0,2068.0,1035.5,0.0,40,0,0,0,0,0,2,2071,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,261935,6,6,352,3782,208,0,58.6666666667,87.8604954838,1460,0,630.3333333333,677.217148828,15782,45,23812.2727272727,39464.0933915652,85600,38,261935,52387.0,46896.6854319151,88884,97,176625,35325.0,46683.456646868,87627,47,0,0,0,0,132,132,22.9064462558,22.9064462558,0,1460,318.0,533.9843942788,285139.333333333,0,0,0,1,0,0,0,0,1,344.5,58.6666666667,630.3333333333,132,0,0,0,0,0,6,352,6,3782,8192,60,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,263018,6,6,352,3782,208,0,58.6666666667,87.8604954838,1460,0,630.3333333333,677.217148828,15717,45,23910.7272727273,39807.8592116956,86332,40,263018,52603.6,47137.2356030771,88732,96,177088,35417.6,47127.7031299001,88248,48,0,0,0,0,132,132,22.8121269267,22.8121269267,0,1460,318.0,533.9843942788,285139.333333333,0,0,0,1,0,0,0,0,1,344.5,58.6666666667,630.3333333333,132,0,0,0,0,0,6,352,6,3782,8192,60,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,6020593,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2006864.33333333,3400788.04886637,5933434,21,6020593,3010296.5,4133940.69718138,5933434,87159,0,0.0,0.0,0,0,0,0,0,0,104,40,0.4982897864,0.1660965955,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28320,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,9824211,9,9,3987,4334,2159,0,443.0,873.679002838,1287,0,481.5555555556,605.1714862564,846,1,577894.764705882,1565064.49336279,5500314,3,9824211,1228026.375,2165560.0057764,5500314,48,4288641,536080.125,1341124.74726983,3850043,3,0,0,0,0,200,188,0.9161041024,0.9161041024,0,2159,437.9473684211,716.6869356579,513640.16374269,0,0,0,1,0,0,0,0,1,462.2777777778,443.0,481.5555555556,200,0,0,0,0,0,9,3987,9,4334,29200,16060,8,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,187,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,64171,10695,187.0,0.0,187,187,187,187.0,0.0,187,187,0,0.0,0.0,0,0,0,0,0,0,40,0,10695.1871657754,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,388,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,94144604,218,261,11916,528204,424,0,54.6605504587,132.0016212848,4380,0,2023.7701149425,845.2543272405,5737,5,196955.238493724,2910480.37623765,44996212,0,94122576,433744.589861751,4314220.8345733,45018056,48,94122629,362010.111538462,3944356.04741216,45018240,47,0,0,0,0,4372,5256,2.3155867754,2.7723309559,0,4380,1125.25,1166.1403819424,1359883.39039666,0,0,0,1,0,0,0,0,1,1127.5991649269,54.6605504587,2023.7701149425,4372,0,0,0,0,0,218,11916,261,528204,8192,1784,217,20,2065766.0,2890542.21283274,4109688,21844,44995522.0,975.8073580374,44996212,44994832,BENIGN
53,755,1,1,51,112,51,51,51.0,0.0,112,112,112.0,0.0,215894,2649,755.0,0.0,755,755,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1324.5033112583,1324.5033112583,51,112,71.3333333333,35.2183664206,1240.3333333333,0,0,0,0,0,0,0,0,1,107.0,51.0,112.0,32,0,0,0,0,0,1,51,1,112,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5311927,8,6,380,3938,199,0,47.5,74.1927990345,1460,0,656.3333333333,682.6506183009,812,2,408609.769230769,1434136.08493977,5181434,1,5311927,758846.714285714,1950340.66867866,5181434,4,57367,11473.4,15231.662558631,31455,48,0,0,0,0,172,132,1.5060447932,1.1295335949,0,1460,287.8666666667,516.0477368099,266305.266666667,0,0,0,1,0,0,0,0,0,308.4285714286,47.5,656.3333333333,172,0,0,0,0,0,8,380,6,3938,8192,946,7,20,130489.0,0.0,130489,130489,5181434.0,0.0,5181434,5181434,BENIGN
443,16144065,13,10,703,6095,383,0,54.0769230769,116.2557966572,1448,0,609.5,646.9652661121,421,1,733821.136363636,2410029.27731176,10000385,8,16144065,1345338.75,3200683.3102228,10000385,141,16093500,1788166.66666667,3640938.00633443,10050548,49,0,0,0,0,424,328,0.8052494833,0.6194226795,0,1448,283.25,500.2888948007,250288.97826087,0,0,0,1,0,0,0,0,0,295.5652173913,54.0769230769,609.5,424,0,0,0,0,0,13,703,10,6095,29200,79,3,32,164972.0,162449.297696235,279841,50103,7906962.5,2960546.49127699,10000385,5813540,BENIGN
53,30532,1,1,52,96,52,52,52.0,0.0,96,96,96.0,0.0,4847,65,30532.0,0.0,30532,30532,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.7525219442,32.7525219442,52,96,66.6666666667,25.4034118443,645.3333333333,0,0,0,0,0,0,0,0,1,100.0,52.0,96.0,20,0,0,0,0,0,1,52,1,96,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
35742,216,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,9259,216.0,0.0,216,216,216,216.0,0.0,216,216,0,0.0,0.0,0,0,0,0,0,0,64,0,9259.2592592593,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,2,0,0,0,510,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
